"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",1594.8965561443
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",5086.67199576994
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",3143.97544208744
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",4402.61068557495
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",1553.14064613651
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",3297.22109593918
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",5080.5979015753
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",732.846456999892
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",6034.74181018065
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",2654.66419656445
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",6081.41455565341
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",8316.46717556998
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",811.563380191177
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",4690.22065476701
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",84.3620814461651
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",4974.25339765223
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",8661.47570865719
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",2917.26738520513
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",4287.72536607583
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",1047.93203011925
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",720.47579219154
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",2274.37519629185
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",5981.34148922859
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",346.620146243592
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",2073.14213088072
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",2770.85075105148
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",3795.72572264543
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",3301.28788871104
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",1643.25381195114
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",6165.61603268153
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",3958.56148281943
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5489.85312750176
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",1139.99126382929
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","11:00 pm to 12:00 am","Number of Tours",90.6846669495277
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",2301.69285032276
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","2:00 am to 3:00 am","Number of Tours",247.269346271737
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",3202.7414634956
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2243.4864973655
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",1298.56332845258
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",1135.68745401158
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",6723.87679977633
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",774.861414425214
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",6889.11250585209
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1336.60069194892
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",3985.07771036318
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",838.560423357908
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",5272.65946253271
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",3459.00388307394
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",8406.22174296383
"CHTS","Number of Social/Visit tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5717.92383112822
