"NAME","C24010_005E","C24010_006E","C24010_007E","C24010_012E","C24010_013E","C24010_014E","C24010_015E","C24010_016E","C24010_020E","C24010_022E","C24010_023E","C24010_024E","C24010_025E","C24010_026E","C24010_028E","C24010_029E","C24010_030E","C24010_034E","C24010_041E","C24010_042E","C24010_043E","C24010_048E","C24010_049E","C24010_050E","C24010_051E","C24010_052E","C24010_056E","C24010_058E","C24010_059E","C24010_060E","C24010_061E","C24010_062E","C24010_064E","C24010_065E","C24010_066E","C24010_070E","state","county","tract","block group"
"Block Group 2, Census Tract 301.01, San Francisco County, California",24,32,120,0,0,15,47,74,0,0,0,30,0,0,9,58,19,18,31,98,38,27,0,35,78,193,0,0,0,0,0,20,35,0,0,0,"06","075","030101","2"
"Block Group 1, Census Tract 301.01, San Francisco County, California",118,26,100,0,0,27,35,45,18,0,0,77,0,0,12,17,14,0,91,0,42,19,28,59,44,105,16,0,0,5,0,0,55,36,0,20,"06","075","030101","1"
"Block Group 3, Census Tract 301.01, San Francisco County, California",17,50,32,0,17,50,33,0,15,0,0,0,0,0,78,0,41,0,0,30,14,0,17,12,104,55,0,0,0,0,0,0,33,22,0,14,"06","075","030101","3"
"Block Group 6, Census Tract 330, San Francisco County, California",29,0,37,0,16,0,0,0,0,0,0,52,6,0,0,20,0,53,53,0,0,0,0,15,27,15,0,0,0,81,6,0,17,80,0,17,"06","075","033000","6"
"Block Group 1, Census Tract 330, San Francisco County, California",42,28,37,0,55,17,14,49,0,16,0,0,17,0,8,71,5,56,60,0,0,16,18,0,0,38,0,0,0,0,0,82,16,128,0,0,"06","075","033000","1"
"Block Group 3, Census Tract 330, San Francisco County, California",25,60,19,0,0,57,38,0,0,0,0,15,0,0,14,57,91,65,22,59,23,19,0,19,21,42,0,25,0,92,0,0,0,17,0,0,"06","075","033000","3"
"Block Group 4, Census Tract 330, San Francisco County, California",65,18,127,0,0,21,51,15,0,0,0,16,0,17,54,50,0,40,33,77,153,0,0,16,17,53,0,0,0,0,0,25,20,16,0,0,"06","075","033000","4"
"Block Group 5, Census Tract 330, San Francisco County, California",0,61,72,0,35,36,0,0,0,39,0,0,78,0,80,69,19,73,32,0,61,0,55,0,0,8,0,0,0,65,25,0,140,41,0,27,"06","075","033000","5"
"Block Group 2, Census Tract 330, San Francisco County, California",29,6,47,0,0,34,0,14,0,0,0,37,0,45,0,40,32,108,21,26,30,0,0,0,20,15,15,0,16,21,0,0,0,120,0,0,"06","075","033000","2"
"Block Group 2, Census Tract 353, San Francisco County, California",66,0,17,0,0,32,0,47,0,27,0,13,92,82,0,26,16,33,22,33,67,17,0,34,0,42,38,0,0,24,0,16,0,141,0,10,"06","075","035300","2"
"Block Group 6, Census Tract 353, San Francisco County, California",36,17,13,0,0,0,19,0,19,0,0,18,0,0,0,0,63,0,44,56,0,0,0,22,0,0,0,0,0,59,43,0,33,88,0,0,"06","075","035300","6"
"Block Group 5, Census Tract 353, San Francisco County, California",21,0,17,0,0,0,58,0,0,0,0,78,49,17,44,73,38,51,0,19,0,0,0,38,12,25,18,13,0,14,0,18,45,110,0,82,"06","075","035300","5"
"Block Group 1, Census Tract 353, San Francisco County, California",23,19,42,0,0,0,0,34,0,0,0,0,0,0,14,0,0,17,21,85,0,14,0,0,0,66,0,0,0,0,0,14,0,66,0,0,"06","075","035300","1"
"Block Group 4, Census Tract 353, San Francisco County, California",15,0,25,0,4,0,20,0,0,0,0,0,0,17,90,32,56,14,0,0,0,0,0,21,0,14,0,0,0,14,0,19,27,45,0,50,"06","075","035300","4"
"Block Group 3, Census Tract 353, San Francisco County, California",34,0,23,0,0,17,0,16,0,18,0,78,0,0,22,0,39,65,44,32,18,0,0,63,16,0,0,0,0,17,16,43,13,30,0,46,"06","075","035300","3"
"Block Group 2, Census Tract 254.03, San Francisco County, California",179,21,44,0,0,10,9,36,0,14,0,2,60,0,21,73,127,145,99,51,63,48,13,42,28,65,75,0,0,39,36,123,38,92,0,25,"06","075","025403","2"
"Block Group 1, Census Tract 254.03, San Francisco County, California",194,47,78,0,9,0,15,19,0,0,0,66,0,46,25,42,86,45,88,10,10,0,14,18,10,8,46,0,0,0,44,27,24,86,0,0,"06","075","025403","1"
"Block Group 1, Census Tract 264.01, San Francisco County, California",0,24,55,0,0,0,0,0,0,24,0,40,32,26,43,37,129,97,7,25,17,9,14,21,0,11,9,35,0,48,0,34,41,59,0,40,"06","075","026401","1"
"Block Group 2, Census Tract 264.01, San Francisco County, California",51,29,16,0,0,15,18,0,0,0,0,71,11,11,22,0,47,132,39,22,12,0,0,38,0,17,27,0,0,11,21,72,19,71,0,28,"06","075","026401","2"
"Block Group 1, Census Tract 302.02, San Francisco County, California",60,26,152,16,13,21,32,25,0,0,0,13,0,41,72,35,0,16,41,74,16,0,20,65,16,51,0,0,0,63,0,0,48,118,0,0,"06","075","030202","1"
"Block Group 3, Census Tract 302.02, San Francisco County, California",11,43,117,0,14,16,0,32,0,0,0,0,0,0,26,16,0,0,118,16,0,15,14,42,0,55,0,0,0,0,0,0,0,57,0,50,"06","075","030202","3"
"Block Group 2, Census Tract 302.02, San Francisco County, California",44,29,183,52,15,29,14,0,0,0,0,18,0,0,39,46,0,0,46,158,16,0,14,97,36,215,0,0,0,20,0,60,15,0,0,0,"06","075","030202","2"
"Block Group 2, Census Tract 476, San Francisco County, California",0,36,115,0,0,0,0,45,0,0,0,49,0,41,39,0,0,20,26,14,41,0,29,15,0,16,14,0,0,1,0,14,17,55,15,23,"06","075","047600","2"
"Block Group 3, Census Tract 476, San Francisco County, California",69,31,73,0,36,18,37,17,0,0,22,0,0,42,19,0,15,0,32,32,54,0,0,34,0,43,0,0,0,0,0,21,18,31,0,0,"06","075","047600","3"
"Block Group 4, Census Tract 476, San Francisco County, California",71,55,17,0,42,16,12,0,0,22,0,18,0,36,23,15,53,0,104,32,59,0,0,50,56,0,20,0,0,26,17,37,16,97,0,0,"06","075","047600","4"
"Block Group 1, Census Tract 476, San Francisco County, California",79,142,56,21,0,0,21,126,17,28,0,65,0,0,70,48,67,0,33,46,18,0,0,69,0,34,0,0,0,74,21,20,18,35,0,16,"06","075","047600","1"
"Block Group 3, Census Tract 106, San Francisco County, California",33,12,29,7,7,0,16,4,0,0,0,53,43,10,21,0,9,44,8,56,21,0,0,25,7,8,10,0,0,21,19,23,35,35,0,20,"06","075","010600","3"
"Block Group 1, Census Tract 106, San Francisco County, California",48,85,88,0,16,32,16,25,0,0,0,27,10,9,74,0,0,8,27,75,9,0,28,18,0,0,0,0,0,34,17,20,40,44,0,7,"06","075","010600","1"
"Block Group 2, Census Tract 106, San Francisco County, California",43,20,86,0,0,16,15,0,0,0,0,34,0,36,53,16,0,21,0,8,12,0,7,8,7,6,81,0,0,44,27,7,15,9,0,44,"06","075","010600","2"
"Block Group 2, Census Tract 610, San Francisco County, California",56,21,33,0,0,7,0,16,0,0,0,35,22,74,21,37,39,47,33,23,27,0,0,0,23,30,32,0,0,62,41,13,91,135,0,41,"06","075","061000","2"
"Block Group 1, Census Tract 610, San Francisco County, California",129,64,130,8,16,28,0,33,0,24,0,128,0,0,122,42,56,113,95,78,17,0,0,48,10,93,0,0,11,32,15,25,49,201,0,63,"06","075","061000","1"
"Block Group 1, Census Tract 207, San Francisco County, California",191,39,178,14,34,16,81,18,0,0,0,37,20,11,74,42,20,16,108,93,63,0,15,59,83,77,0,0,0,21,31,52,67,66,0,37,"06","075","020700","1"
"Block Group 2, Census Tract 207, San Francisco County, California",159,83,220,0,18,29,98,0,0,0,0,18,0,0,20,69,0,0,116,79,103,0,30,17,94,33,57,0,0,30,0,10,37,57,0,0,"06","075","020700","2"
"Block Group 3, Census Tract 207, San Francisco County, California",116,16,158,0,0,11,141,11,0,0,0,0,0,0,12,16,0,0,76,81,32,22,0,16,28,11,0,0,0,0,11,0,38,97,0,0,"06","075","020700","3"
"Block Group 2, Census Tract 203, San Francisco County, California",65,61,95,0,24,0,9,19,0,0,0,14,0,8,21,11,0,10,0,18,9,0,9,18,25,10,0,0,0,0,0,19,45,37,0,0,"06","075","020300","2"
"Block Group 3, Census Tract 203, San Francisco County, California",74,65,211,0,0,65,36,69,11,0,0,8,26,24,40,21,20,0,39,29,40,8,9,98,7,37,4,0,0,11,10,8,9,24,0,0,"06","075","020300","3"
"Block Group 1, Census Tract 203, San Francisco County, California",95,36,201,9,20,21,30,28,0,0,0,11,0,10,32,20,0,0,44,100,88,10,8,21,46,0,0,0,0,27,0,19,18,20,0,0,"06","075","020300","1"
"Block Group 1, Census Tract 208, San Francisco County, California",112,22,144,0,0,0,17,16,0,0,0,73,0,20,54,41,8,0,23,38,30,0,0,0,45,0,0,0,0,0,18,0,62,34,0,8,"06","075","020800","1"
"Block Group 4, Census Tract 208, San Francisco County, California",26,23,157,0,26,33,89,18,0,0,0,203,72,85,19,6,166,42,36,0,0,0,0,21,0,0,0,0,0,60,18,38,0,59,0,20,"06","075","020800","4"
"Block Group 3, Census Tract 208, San Francisco County, California",69,67,57,0,17,24,40,0,0,0,0,146,0,26,26,0,59,26,25,16,58,16,21,12,7,73,0,0,0,22,0,18,24,31,0,0,"06","075","020800","3"
"Block Group 2, Census Tract 208, San Francisco County, California",65,60,230,0,0,0,57,0,0,0,0,256,51,0,26,108,64,79,136,9,61,0,15,33,17,20,0,0,0,39,0,53,78,53,29,17,"06","075","020800","2"
"Block Group 4, Census Tract 211, San Francisco County, California",57,13,68,0,21,15,42,0,0,0,0,0,0,8,18,8,18,0,93,35,21,0,21,6,10,17,0,8,0,0,0,8,20,16,0,0,"06","075","021100","4"
"Block Group 1, Census Tract 211, San Francisco County, California",193,55,100,0,16,0,71,0,0,0,0,0,0,0,59,10,47,0,69,10,10,0,14,44,19,16,0,0,0,0,0,0,52,28,0,0,"06","075","021100","1"
"Block Group 3, Census Tract 211, San Francisco County, California",93,35,103,0,34,35,9,0,0,0,0,0,0,0,0,7,73,16,81,27,32,0,0,25,15,24,8,0,0,0,0,64,25,16,0,0,"06","075","021100","3"
"Block Group 2, Census Tract 211, San Francisco County, California",48,35,117,0,29,0,0,25,0,0,0,0,0,0,29,20,8,0,82,6,42,0,38,10,0,21,0,8,0,0,0,10,55,14,0,0,"06","075","021100","2"
"Block Group 3, Census Tract 212, San Francisco County, California",46,15,70,10,8,0,9,0,0,13,0,0,0,7,58,14,0,15,46,0,70,7,8,0,43,10,0,0,0,4,0,3,24,37,0,23,"06","075","021200","3"
"Block Group 2, Census Tract 212, San Francisco County, California",123,37,86,1,43,10,22,13,0,9,0,0,0,0,44,22,22,0,48,5,46,0,0,55,58,14,0,0,0,0,0,10,44,39,0,0,"06","075","021200","2"
"Block Group 1, Census Tract 212, San Francisco County, California",113,23,97,0,29,24,0,65,0,0,0,0,0,0,20,22,0,0,54,32,62,0,15,8,0,96,0,0,0,3,0,0,12,31,7,0,"06","075","021200","1"
"Block Group 2, Census Tract 213, San Francisco County, California",221,25,123,0,14,8,49,23,7,0,27,0,0,0,64,17,30,0,160,58,48,16,23,16,8,46,0,0,0,0,34,15,0,80,0,11,"06","075","021300","2"
"Block Group 1, Census Tract 213, San Francisco County, California",108,37,47,0,16,0,11,0,0,12,0,0,15,8,23,8,32,8,80,11,38,0,0,44,0,0,0,9,0,0,13,0,30,12,0,13,"06","075","021300","1"
"Block Group 4, Census Tract 107, San Francisco County, California",0,0,0,0,0,0,30,0,0,0,0,29,53,15,59,0,26,72,0,10,0,0,0,45,0,0,15,0,0,53,28,26,22,0,0,64,"06","075","010700","4"
"Block Group 1, Census Tract 107, San Francisco County, California",95,48,35,0,0,0,44,0,0,0,0,0,0,20,36,21,32,0,77,51,0,0,22,0,12,22,21,0,0,0,35,15,36,105,0,11,"06","075","010700","1"
"Block Group 2, Census Tract 107, San Francisco County, California",13,0,41,0,0,17,0,0,0,0,0,59,0,26,15,14,32,41,60,15,16,33,0,14,0,0,14,0,0,46,12,18,15,0,0,24,"06","075","010700","2"
"Block Group 3, Census Tract 107, San Francisco County, California",28,18,26,0,0,0,0,0,0,0,0,148,0,45,181,70,64,41,0,0,0,0,0,51,0,0,28,0,0,23,28,130,61,54,0,83,"06","075","010700","3"
"Block Group 3, Census Tract 162, San Francisco County, California",57,73,164,7,0,0,37,21,0,40,0,20,14,0,33,18,18,22,118,25,27,0,9,0,24,30,25,0,0,38,18,14,0,58,0,0,"06","075","016200","3"
"Block Group 1, Census Tract 162, San Francisco County, California",75,43,90,9,11,0,69,10,0,0,0,23,0,11,18,10,20,11,18,18,69,0,11,8,22,0,0,0,0,42,0,0,29,59,0,0,"06","075","016200","1"
"Block Group 2, Census Tract 162, San Francisco County, California",41,32,114,46,9,0,0,39,0,0,0,88,0,63,62,18,0,0,70,58,15,9,55,0,0,19,10,15,0,0,0,9,0,50,0,0,"06","075","016200","2"
"Block Group 1, Census Tract 169, San Francisco County, California",222,126,116,0,30,33,143,8,0,0,0,20,0,38,41,67,30,18,74,7,26,0,0,71,58,41,0,0,0,19,0,12,19,34,10,0,"06","075","016900","1"
"Block Group 2, Census Tract 169, San Francisco County, California",102,57,172,8,21,0,14,9,10,0,0,0,7,44,22,56,10,11,103,29,11,0,23,17,64,13,0,0,0,0,0,7,5,23,0,0,"06","075","016900","2"
"Block Group 1, Census Tract 252, San Francisco County, California",24,16,92,0,0,18,73,12,0,0,0,44,77,0,30,0,121,47,63,28,90,38,0,33,22,0,16,0,0,0,0,0,38,0,13,0,"06","075","025200","1"
"Block Group 3, Census Tract 252, San Francisco County, California",53,29,77,0,0,0,14,0,0,0,0,55,0,48,86,0,35,15,0,22,76,14,0,31,21,18,0,0,0,34,0,15,14,30,0,0,"06","075","025200","3"
"Block Group 4, Census Tract 252, San Francisco County, California",53,33,45,0,15,42,0,14,0,0,0,13,0,0,29,14,27,44,16,11,36,0,0,82,88,14,0,13,0,33,0,39,25,95,0,0,"06","075","025200","4"
"Block Group 2, Census Tract 252, San Francisco County, California",202,34,48,0,0,0,75,15,0,0,0,20,0,0,133,15,19,44,56,21,20,0,14,49,16,44,0,0,0,0,0,12,35,17,0,0,"06","075","025200","2"
"Block Group 1, Census Tract 101, San Francisco County, California",61,25,85,0,0,13,13,21,0,0,0,42,0,0,37,26,0,10,73,63,14,22,29,12,0,0,13,0,0,26,10,39,52,33,0,0,"06","075","010100","1"
"Block Group 2, Census Tract 101, San Francisco County, California",183,111,140,9,28,13,17,15,0,39,0,101,0,60,95,79,5,66,114,66,13,18,18,75,13,0,0,15,0,37,35,0,74,107,0,0,"06","075","010100","2"
"Block Group 2, Census Tract 112, San Francisco County, California",96,38,117,0,0,0,12,24,0,8,0,26,13,10,49,40,10,0,83,108,18,0,79,16,17,51,0,0,0,8,13,18,52,11,0,0,"06","075","011200","2"
"Block Group 3, Census Tract 112, San Francisco County, California",0,25,23,0,0,0,0,12,0,0,0,1,0,0,20,26,1,12,59,46,0,0,0,10,0,17,0,0,0,12,0,0,39,25,0,16,"06","075","011200","3"
"Block Group 1, Census Tract 112, San Francisco County, California",39,100,59,0,7,20,22,13,0,14,0,35,10,0,86,0,0,22,26,48,12,8,26,20,25,17,12,0,0,0,11,27,78,77,0,8,"06","075","011200","1"
"Block Group 1, Census Tract 134, San Francisco County, California",184,11,21,0,0,17,0,0,0,0,0,0,0,0,16,0,19,0,80,76,37,0,0,0,11,30,0,0,0,0,44,47,0,0,0,0,"06","075","013400","1"
"Block Group 2, Census Tract 134, San Francisco County, California",190,43,55,0,18,0,0,44,0,0,0,0,0,0,43,67,23,10,72,32,104,0,29,108,35,69,0,0,0,40,0,49,113,42,0,0,"06","075","013400","2"
"Block Group 3, Census Tract 134, San Francisco County, California",155,89,54,0,11,51,0,0,0,0,0,0,16,0,98,0,30,0,182,74,8,27,0,20,17,15,0,0,0,11,0,42,38,22,0,0,"06","075","013400","3"
"Block Group 1, Census Tract 151, San Francisco County, California",41,120,101,0,9,0,62,0,6,0,0,34,0,0,67,29,11,11,62,84,35,9,8,0,26,31,0,0,0,0,0,9,88,58,17,0,"06","075","015100","1"
"Block Group 2, Census Tract 151, San Francisco County, California",122,27,165,7,0,0,0,9,0,0,0,15,0,0,53,0,0,10,63,44,10,0,0,10,9,18,0,0,0,0,21,23,34,28,0,0,"06","075","015100","2"
"Block Group 1, Census Tract 332.03, San Francisco County, California",141,0,97,0,0,43,8,8,13,0,0,31,45,14,93,24,0,58,40,64,10,0,0,28,6,32,11,6,0,41,8,68,136,42,0,24,"06","075","033203","1"
"Block Group 2, Census Tract 332.03, San Francisco County, California",94,17,26,0,24,20,9,0,0,0,7,51,0,26,45,99,9,31,15,36,10,0,0,40,42,25,4,0,0,46,24,64,4,83,0,8,"06","075","033203","2"
"Block Group 1, Census Tract 329.02, San Francisco County, California",30,43,52,24,0,8,41,19,0,0,0,0,0,62,36,14,13,11,15,23,0,0,0,11,17,21,15,0,0,4,15,16,0,19,0,21,"06","075","032902","1"
"Block Group 2, Census Tract 329.02, San Francisco County, California",32,78,73,0,0,0,12,30,0,0,10,10,16,0,111,20,0,91,72,24,30,0,0,37,49,34,0,0,0,36,0,33,88,51,0,8,"06","075","032902","2"
"Block Group 3, Census Tract 329.02, San Francisco County, California",40,33,67,0,8,10,32,0,0,10,0,71,0,0,11,67,0,50,14,55,15,0,6,37,8,20,0,0,0,14,55,24,13,24,0,60,"06","075","032902","3"
"Block Group 1, Census Tract 329.01, San Francisco County, California",75,16,23,0,24,0,30,18,0,12,0,6,0,0,67,71,21,34,13,28,120,36,0,0,0,32,0,0,0,53,9,0,33,95,0,13,"06","075","032901","1"
"Block Group 2, Census Tract 329.01, San Francisco County, California",0,15,46,29,11,10,23,42,0,42,9,11,9,0,34,29,43,28,64,75,26,0,0,23,11,34,0,0,0,0,0,26,0,38,0,9,"06","075","032901","2"
"Block Group 3, Census Tract 329.01, San Francisco County, California",14,12,74,9,0,24,13,20,0,0,13,8,14,0,12,11,44,10,33,61,36,0,10,13,13,52,0,0,0,11,24,30,77,36,0,9,"06","075","032901","3"
"Block Group 4, Census Tract 329.01, San Francisco County, California",52,13,91,0,0,0,20,16,0,0,27,16,9,0,33,25,11,22,69,48,19,0,0,14,49,7,21,14,0,55,4,9,0,42,0,31,"06","075","032901","4"
"Block Group 2, Census Tract 332.04, San Francisco County, California",37,0,67,12,0,51,0,0,0,19,0,132,66,0,134,55,33,19,19,58,37,0,0,57,0,0,27,0,0,21,29,31,86,31,0,10,"06","075","033204","2"
"Block Group 1, Census Tract 332.04, San Francisco County, California",44,0,0,0,0,0,9,5,0,0,0,51,44,18,9,19,0,32,27,15,0,9,6,18,10,0,0,0,0,0,0,18,29,74,0,0,"06","075","033204","1"
"Block Group 3, Census Tract 332.04, San Francisco County, California",40,11,59,0,0,13,38,18,0,0,0,11,0,2,39,11,21,51,43,35,8,0,0,38,11,16,28,0,0,64,0,22,99,54,0,32,"06","075","033204","3"
"Block Group 1, Census Tract 328.02, San Francisco County, California",39,19,58,0,0,0,19,0,0,0,0,36,3,13,19,83,8,21,37,72,50,25,10,44,25,36,13,5,0,13,12,51,0,70,0,0,"06","075","032802","1"
"Block Group 2, Census Tract 328.02, San Francisco County, California",110,31,47,11,0,26,19,0,17,0,0,25,0,11,46,60,16,26,62,53,8,0,16,12,0,22,7,0,0,38,0,42,48,118,0,0,"06","075","032802","2"
"Block Group 3, Census Tract 328.02, San Francisco County, California",34,48,34,0,0,0,0,56,19,0,0,55,23,47,20,17,52,21,8,12,20,0,6,32,0,25,14,0,0,16,0,36,39,80,8,15,"06","075","032802","3"
"Block Group 1, Census Tract 328.01, San Francisco County, California",7,32,10,8,9,45,19,0,9,0,0,8,8,0,59,18,67,29,65,75,0,7,0,35,16,7,0,0,0,47,25,0,7,23,0,25,"06","075","032801","1"
"Block Group 2, Census Tract 328.01, San Francisco County, California",99,0,146,0,0,38,0,0,0,13,0,51,18,15,35,75,28,24,7,18,56,0,14,50,21,82,0,0,0,46,6,16,42,68,0,63,"06","075","032801","2"
"Block Group 3, Census Tract 328.01, San Francisco County, California",50,26,38,0,0,13,12,9,0,0,0,0,28,0,44,47,81,17,23,56,15,0,0,0,0,0,11,0,0,32,42,11,13,65,0,10,"06","075","032801","3"
"Block Group 1, Census Tract 326.02, San Francisco County, California",94,12,93,5,0,0,25,27,6,13,0,40,10,18,56,34,11,79,59,39,21,0,15,33,30,38,23,0,0,45,0,16,27,104,0,31,"06","075","032602","1"
"Block Group 2, Census Tract 326.02, San Francisco County, California",36,64,91,0,0,9,20,0,0,0,0,8,6,43,46,50,24,14,48,74,20,0,0,17,45,28,0,0,0,11,14,58,9,116,0,52,"06","075","032602","2"
"Block Group 3, Census Tract 326.02, San Francisco County, California",31,22,37,10,22,0,18,14,0,25,0,9,12,22,18,23,98,8,30,10,10,0,24,27,26,24,0,11,0,90,0,42,0,73,0,13,"06","075","032602","3"
"Block Group 1, Census Tract 326.01, San Francisco County, California",94,48,93,0,0,47,48,46,13,13,0,27,14,0,47,36,44,52,17,36,45,11,0,41,53,72,14,0,11,45,6,45,38,95,0,0,"06","075","032601","1"
"Block Group 2, Census Tract 326.01, San Francisco County, California",30,53,112,0,17,22,25,46,9,0,0,139,15,0,64,54,8,16,16,49,18,0,5,44,16,28,0,0,0,7,0,45,54,30,65,0,"06","075","032601","2"
"Block Group 3, Census Tract 326.01, San Francisco County, California",129,9,29,0,11,13,54,0,0,0,0,18,0,15,64,28,131,94,34,101,74,19,0,30,33,15,5,7,0,9,11,8,40,41,0,15,"06","075","032601","3"
"Block Group 1, Census Tract 312.01, San Francisco County, California",25,18,106,65,42,42,11,2,0,10,0,213,41,21,136,50,42,96,65,54,0,0,0,108,0,42,102,0,0,70,70,51,145,82,34,81,"06","075","031201","1"
"Block Group 2, Census Tract 312.01, San Francisco County, California",51,23,81,0,0,7,25,11,0,0,45,109,45,38,63,113,13,91,67,22,9,0,0,13,10,91,28,0,0,6,0,64,85,97,0,12,"06","075","031201","2"
"Block Group 3, Census Tract 312.01, San Francisco County, California",18,15,26,27,0,23,12,12,0,0,0,0,17,16,12,41,6,28,22,16,0,0,0,15,39,22,0,0,0,0,12,80,13,41,0,0,"06","075","031201","3"
"Block Group 4, Census Tract 312.01, San Francisco County, California",54,0,37,14,12,21,10,0,0,18,0,22,16,0,36,44,58,134,29,41,48,15,0,24,13,35,0,0,0,31,20,10,53,71,0,0,"06","075","031201","4"
"Block Group 3, Census Tract 313.02, San Francisco County, California",51,55,133,7,0,33,63,33,13,0,0,66,10,23,126,114,143,114,46,75,49,19,18,37,62,64,28,0,0,43,7,77,91,179,19,47,"06","075","031302","3"
"Block Group 1, Census Tract 313.02, San Francisco County, California",7,59,44,11,0,13,0,23,0,0,0,107,58,0,44,30,26,36,12,0,14,0,0,53,0,20,15,0,0,101,11,63,47,42,0,0,"06","075","031302","1"
"Block Group 2, Census Tract 313.02, San Francisco County, California",33,24,48,0,0,0,0,0,0,0,0,36,0,0,23,57,18,70,51,34,56,10,0,65,22,10,0,0,0,62,37,25,65,46,0,20,"06","075","031302","2"
"Block Group 1, Census Tract 313.01, San Francisco County, California",35,11,24,13,0,0,29,0,0,0,0,44,0,11,72,31,43,26,48,19,7,15,0,15,10,19,0,0,0,21,0,40,46,73,0,25,"06","075","031301","1"
"Block Group 2, Census Tract 313.01, San Francisco County, California",62,7,33,9,8,8,26,11,12,0,7,26,14,0,83,40,23,13,12,18,18,14,0,46,9,25,0,13,0,0,34,175,60,120,13,18,"06","075","031301","2"
"Block Group 3, Census Tract 313.01, San Francisco County, California",17,11,21,36,9,41,0,23,8,23,0,0,0,34,19,23,23,87,30,29,17,8,0,9,10,10,0,10,0,17,10,8,12,46,17,0,"06","075","031301","3"
"Block Group 2, Census Tract 312.02, San Francisco County, California",41,7,61,29,5,16,6,13,0,19,10,130,22,25,19,75,71,58,40,25,4,17,6,6,0,45,33,0,0,58,21,33,38,100,0,35,"06","075","031202","2"
"Block Group 1, Census Tract 312.02, San Francisco County, California",43,23,19,3,0,0,11,0,0,55,9,82,16,7,18,49,27,56,29,4,19,0,0,15,5,31,5,0,9,31,10,79,22,69,7,0,"06","075","031202","1"
"Block Group 2, Census Tract 257.02, San Francisco County, California",5,0,32,0,0,0,0,44,0,0,0,44,22,0,34,23,40,65,0,23,0,0,0,39,0,32,42,0,0,30,66,63,14,31,0,0,"06","075","025702","2"
"Block Group 1, Census Tract 257.02, San Francisco County, California",37,0,27,0,0,6,0,81,0,0,0,86,42,0,21,38,61,77,0,0,0,34,0,7,0,0,0,0,0,30,10,95,31,115,9,0,"06","075","025702","1"
"Block Group 3, Census Tract 257.02, San Francisco County, California",72,20,0,16,10,0,5,0,0,0,0,0,0,0,6,36,54,81,13,12,0,0,0,32,0,102,9,0,0,0,73,64,42,44,14,20,"06","075","025702","3"
"Block Group 1, Census Tract 257.01, San Francisco County, California",38,16,78,11,0,38,28,0,0,5,0,45,13,13,15,39,42,170,0,14,0,0,8,75,0,5,124,0,0,4,0,41,93,98,50,31,"06","075","025701","1"
"Block Group 3, Census Tract 257.01, San Francisco County, California",7,0,72,10,0,9,27,0,0,13,0,65,28,16,36,29,32,56,0,6,27,0,11,14,13,23,44,0,0,0,0,79,0,24,0,46,"06","075","025701","3"
"Block Group 2, Census Tract 257.01, San Francisco County, California",0,0,82,6,0,19,0,14,0,6,0,25,15,0,70,47,106,59,0,59,56,37,0,17,0,78,7,0,0,26,65,93,22,135,0,23,"06","075","025701","2"
"Block Group 1, Census Tract 227.04, San Francisco County, California",130,31,86,0,52,26,64,6,0,0,0,0,0,0,32,40,0,0,152,20,42,6,9,27,40,15,7,0,0,12,0,0,39,17,0,0,"06","075","022704","1"
"Block Group 2, Census Tract 227.04, San Francisco County, California",157,104,198,0,85,48,59,8,0,0,0,20,8,0,61,7,7,0,73,52,131,0,0,42,96,72,8,0,0,0,8,7,45,71,11,8,"06","075","022704","2"
