ZONE,DISTRICT,SD,COUNTY,TOTHH,HHPOP,TOTPOP,EMPRES,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,TOTACRE,RESACRE,CIACRE,SHPOP62P,TOTEMP,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,PRKCST,OPRKCST,AREATYPE,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,ZERO,hhlds,gqpop
920,18,18,4,878,2255,2255,1267,861,17,69,122,109,581,304.0,207.0,8.068849198682997,0.2727680574248542,472,168,284,428,785,505,16,49,358,1,25,23,0.0,0.0,4,398,0,0,1.14101,1,0,878,0
921,18,18,4,1200,2701,2701,1162,716,511,343,272,195,396,153.0,117.3000129033876,15.272773622425,0.31542649727767696,398,192,402,737,688,662,12,81,236,1,36,32,0.0,0.0,4,0,0,0,1.45808,1,0,1200,0
922,18,18,4,2114,4951,4951,2721,1469,601,611,389,499,625,259.0,207.23309545045475,19.1061074022498,0.2749897161661868,822,298,606,1669,1165,1002,47,221,408,2,70,74,0.0,0.0,4,0,0,0,1.34627,1,0,2114,0
923,18,18,4,2922,7124,7151,3826,1338,1528,1058,968,388,499,288.0,237.0,24.093601884775296,0.14511909679195925,849,298,1193,2628,2063,897,228,105,410,2,36,68,0.0,0.0,3,0,0,0,1.49924,1,0,2922,27
924,18,18,4,2060,5830,5857,3224,1101,954,843,447,403,369,183.0,137.0,42.1267965058982,0.17184915646708568,619,316,1009,2148,1577,876,126,57,397,0,14,25,0.0,0.0,3,601,0,0,1.66129,1,0,2060,27
925,18,18,4,1920,6068,6072,2882,887,1015,711,695,330,187,173.0,82.0,87.0139229229998,0.12286845310596833,1220,352,1460,2624,1360,625,110,262,607,1,27,213,0.0,18.6496970810825,3,351,0,0,2.2407,3,0,1920,4
926,18,18,4,2133,5242,5560,2726,659,1457,870,433,464,370,465.0,123.78261151728204,348.12634670231085,0.15513953891488994,3926,322,832,2574,1226,707,552,494,1919,2,656,303,0.0,0.0,4,785,135,70,1.57816,3,0,2133,318
927,18,18,4,1434,4463,4463,2233,449,973,659,318,299,143,97.0,51.0,43.2893691853109,0.1478029294274301,1281,248,1042,2120,1060,672,53,222,859,3,66,78,0.0,15.258843066340228,2,0,0,0,2.38366,2,0,1434,0
928,18,18,4,1488,4650,4660,2420,554,918,522,564,251,149,99.0,72.10225091432031,27.181168637693705,0.10399382596951573,406,230,1085,2216,1106,421,4,54,311,1,10,26,0.0,14.12855839475947,2,0,0,0,1.85909,2,0,1488,10
929,18,18,4,1462,4191,4209,1893,796,617,654,405,123,273,118.0,117.64832295486306,2.0,0.19391985260248734,459,386,792,1570,815,673,15,19,393,0,8,24,0.0,0.0,3,0,0,0,1.62283,1,0,1462,18
930,18,18,4,786,2339,2354,925,456,357,298,200,151,148,138.0,82.0,15.053654341407398,0.37763713080168776,633,108,444,479,490,800,10,26,570,0,7,20,0.0,0.0,3,0,0,0,1.54665,1,0,786,15
931,18,18,4,1491,3491,3497,2118,572,953,389,522,349,248,134.0,107.0,25.1720315011395,0.191240132416603,3339,188,748,1483,1008,419,10,62,3197,1,36,33,0.0,0.0,3,0,0,0,3.32421,1,0,1491,6
932,18,18,4,1414,4488,4488,2081,798,628,643,401,276,88,128.0,127.0,1.5550781490871004,0.12343277129269348,237,175,883,1926,1157,375,5,19,185,0,16,12,0.0,0.0,3,0,0,0,1.52088,1,0,1414,0
933,18,18,4,2192,6843,6952,3220,1140,1140,1038,622,269,256,229.0,111.0,95.61134211423212,0.12134180011043623,757,427,1456,2739,1805,671,40,33,586,0,62,36,0.0,10.172562044226815,3,0,0,0,1.66799,1,0,2192,109
934,18,18,4,3467,7529,7541,4441,573,3104,1566,863,612,398,169.0,132.0,32.5259343533786,0.15706087824351297,976,164,1091,3685,2020,902,83,123,686,0,41,43,0.0,16.954270073711363,2,0,0,0,2.0517,2,0,3467,12
935,18,18,4,1675,3586,3617,2094,666,972,540,502,386,246,104.0,99.0,1.896317251139,0.2089715536105033,311,65,305,1640,933,629,9,54,205,1,17,25,0.0,6.216565693694166,3,0,0,0,1.65381,1,0,1675,31
936,18,18,4,1526,3181,3181,2118,520,1065,524,455,277,280,105.0,98.0,5.3826687400464,0.14128102972724488,249,80,325,1620,845,305,8,29,190,0,5,17,0.0,0.0,3,0,0,0,1.49007,1,0,1526,0
937,18,18,4,1640,3706,3709,2060,1113,633,342,259,414,626,207.0,177.0,7.557779584058397,0.2523926715887339,1230,279,553,1035,926,781,229,228,557,3,76,137,0.0,0.0,4,0,0,0,1.39781,1,0,1640,3
938,18,18,4,1741,4717,4718,2438,1677,36,147,175,267,1154,301.0,286.10672068198335,6.1024918339654,0.26184092940125114,330,236,863,1194,1167,917,9,121,132,1,22,45,0.0,0.0,4,0,0,0,1.19832,1,0,1741,1
939,18,18,4,2051,4102,4107,2579,658,1420,319,384,511,852,168.0,118.0,49.8919372434564,0.16136687233032748,1554,282,443,1768,998,631,229,277,773,23,113,139,45.2113868632303,29.95254379689008,3,386,0,0,1.8588,1,0,2051,5
940,18,18,4,2429,3888,3895,2616,361,2138,459,782,507,690,124.0,97.0,21.801001582554,0.22031366691560866,600,177,218,1911,830,780,102,103,337,1,24,33,43.515959855859165,10.172562044226815,2,0,0,0,1.62514,1,0,2429,7
941,18,18,4,3077,5108,5120,3394,236,3037,679,1110,781,503,95.0,93.0,2.0,0.12827426810477657,669,379,234,2562,1310,592,29,100,477,1,26,36,0.0,0.0,2,0,0,0,1.94811,1,0,3077,12
942,18,18,4,2969,4665,4692,3059,32,3227,617,1097,747,505,91.0,35.310874270423994,39.565721883170696,0.21768848384424191,1536,208,234,2500,848,931,101,281,993,2,69,90,0.0,50.86281022113409,2,0,0,0,2.66546,1,0,2969,27
943,18,18,4,2516,5134,5142,3481,607,1990,547,556,622,799,236.0,205.0,6.746501586392503,0.18080029368575623,896,210,595,2360,1307,861,30,112,610,2,87,55,81.94563868960492,0.0,3,1579,0,0,1.43554,1,0,2516,8
944,18,18,4,2530,4351,4377,2923,162,2483,923,697,407,499,102.0,58.64149664568348,6.238092149516298,0.20630900299332258,810,76,256,2369,806,730,125,116,495,1,43,30,0.0,42.38567518427841,2,0,0,0,2.42091,2,0,2530,26
945,18,18,4,4057,5554,5664,3572,97,4235,1706,1002,747,600,307.0,46.9576298278196,55.0,0.26826262981869387,13850,90,102,2926,1130,1316,41,1773,1656,4,3323,7053,133.37359124652937,40.12510584111689,1,0,0,0,4.32062,3,0,4057,110
946,18,18,4,2635,4593,4731,3157,449,2230,768,433,819,615,210.0,75.48315076832598,133.0,0.16083916083916083,3735,49,318,2642,977,638,129,814,1629,1,426,736,72.90336131695886,42.38567518427841,2,108,2273,14101,3.12396,3,0,2635,138
947,18,18,4,2361,4969,5832,2779,371,1960,1146,433,269,504,436.0,19.719992859178312,397.0034397452448,0.23066564063101191,3682,285,541,1822,1386,1058,331,562,1779,27,469,514,0.0,6.216565693694166,3,324,0,0,1.46233,2,0,2361,863
948,18,18,4,1546,4126,4650,2159,810,828,423,332,395,394,391.0,209.7432844311357,182.0,0.142422112907004,1746,197,900,1405,1162,512,139,261,575,3,127,641,0.0,0.0,3,0,0,0,1.36288,3,0,1546,524
949,18,18,4,1378,3939,3939,1874,1311,129,113,243,237,786,284.0,232.82748971399565,46.5814518204045,0.25867195242814667,1387,374,671,1043,1069,782,241,122,763,18,175,68,0.0,0.0,4,0,0,0,1.2918,3,0,1378,0
950,18,18,4,1917,4760,4760,2458,1160,760,398,322,545,662,246.0,206.53173804658024,32.726969234835,0.2177607818143191,1592,221,1023,1094,1396,859,190,293,918,3,63,125,0.0,49.44995438165815,3,0,0,0,1.46938,3,0,1917,0
951,18,18,4,2717,6427,6427,2931,1837,884,749,571,583,808,268.0,222.0,21.823216611423,0.2934150557912934,847,263,950,1893,1535,1551,44,130,552,2,47,72,0.0,0.0,4,0,0,0,1.42336,3,0,2717,0
952,18,18,4,2287,6632,6650,3253,2181,93,197,283,803,991,977.0,237.0,230.4618566044169,0.19567845270474463,7778,216,1570,1874,1661,1143,36,1383,1146,2,3620,1591,0.0,0.0,4,0,0,0,1.65467,3,0,2287,18
953,18,18,4,2583,6971,6980,3090,2423,91,276,393,607,1310,587.0,506.0,18.0,0.29741632413388136,932,258,1316,1369,2025,1698,137,165,526,2,47,55,0.0,0.0,4,0,0,0,1.23787,3,0,2583,9
954,18,18,4,1888,4548,4548,2363,587,1298,482,510,340,549,198.0,99.0,82.96643662653149,0.18523848684210525,1596,267,782,1840,1107,765,668,107,738,1,41,41,0.0,49.44995438165815,3,386,0,0,1.82608,3,0,1888,0
955,18,18,4,1191,2715,2715,1321,284,966,376,373,329,114,134.0,99.48139808482377,38.337175815685406,0.1984478935698448,2453,329,316,927,653,410,95,129,1602,2,57,568,0.0,0.0,3,1868,0,0,2.03674,3,0,1191,0
956,18,18,4,2044,4359,4378,2113,827,1273,461,593,400,590,219.0,208.0,5.882933871606502,0.24532710280373832,615,309,634,1351,1321,990,102,76,366,1,25,45,0.0,0.0,3,39,0,0,1.52723,3,0,2044,19
957,18,18,4,1562,3443,3452,2032,363,1211,218,313,342,674,158.0,117.0,16.0,0.233162100456621,913,178,434,1156,1006,653,6,61,805,1,20,20,0.0,0.0,4,0,0,0,1.57568,3,0,1562,9
958,18,18,4,1521,3225,3231,1900,473,1161,244,388,369,513,195.0,87.0,19.0,0.28174235403151066,346,73,457,1049,924,651,35,71,182,1,22,35,0.0,0.0,4,0,0,0,1.60929,3,0,1521,6
959,18,18,4,1817,4600,4600,2415,1109,712,417,319,340,741,208.0,161.0,28.262300865170698,0.14759358288770053,869,377,598,1904,1160,532,202,96,469,1,36,65,0.0,0.0,4,0,0,0,1.53834,3,0,1817,0
960,18,18,4,2121,5436,5570,2564,1234,851,549,416,428,731,617.0,177.04679891103962,293.0,0.14402073306182894,3760,312,1178,2202,886,724,477,892,1277,2,461,651,0.0,0.0,3,0,0,0,1.3204,3,0,2121,134
961,18,18,4,1557,4399,4417,2072,1083,517,349,100,242,862,482.0,44.716227115670286,474.0,0.13240495137046862,2506,497,798,1803,779,547,236,998,774,1,446,51,0.0,0.0,2,211,834,9542,1.13327,3,0,1557,18
962,18,18,4,1946,4582,4582,2738,437,1524,516,714,450,262,145.0,92.0,54.4710219034241,0.17837049385288603,662,311,643,1876,1263,602,8,44,547,10,29,24,0.0,0.0,3,346,0,0,1.71529,3,0,1946,0
963,18,18,4,2220,4937,4937,2661,1137,1089,611,546,504,561,235.0,138.33061507856547,87.70598769628782,0.2154308617234469,1051,319,571,1991,1008,990,30,147,557,1,50,266,0.0,0.0,3,927,0,0,1.405,3,0,2220,0
964,18,18,4,247,655,658,389,41,213,127,75,7,40,1390.0,45.0,1315.0,0.1748046875,1274,123,277,221,289,97,80,199,287,1,557,150,0.0,0.0,4,0,0,0,0.9425,3,0,247,3
965,18,18,4,286,600,697,575,148,179,89,68,59,72,1017.0,408.7865219833136,874.0,0.25487256371814093,2658,8,11,250,230,157,23,88,109,1,2331,106,36.16910949058424,0.0,4,1,0,0,0.95179,3,0,286,97
966,18,18,4,37,53,94,37,5,47,0,11,21,5,280.0,8.0,268.0,0.46296296296296297,1096,0,0,18,11,25,18,87,478,1,464,48,0.0,0.0,4,0,0,0,1.24398,3,0,37,41
967,18,18,4,701,1131,1183,918,27,646,99,92,173,345,104.0,8.130661274008002,100.09647475169766,0.0947867298578199,4333,13,27,755,330,107,190,812,2095,69,611,556,61.03537226536091,71.77307664537811,1,0,0,0,3.53421,3,0,701,52
968,18,18,4,1461,2353,2387,1231,15,1667,764,248,284,169,83.0,10.2666613251102,73.98585027535525,0.3844528939585974,14368,11,83,1082,337,803,303,1919,3690,5,6639,1812,126.59188321704484,110.76789781491424,1,0,34,50,4.48534,3,0,1461,34
969,18,18,4,1541,2429,2490,1468,56,1661,545,236,365,388,85.0,16.8872652379125,54.2913005096282,0.1724137931034483,10130,48,78,1572,613,387,296,4105,3158,6,1313,1252,135.6341605896909,97.76962409173552,1,0,0,0,4.1942,3,0,1541,61
970,18,18,4,2809,4452,4819,2385,168,2769,1735,356,360,359,94.0,25.2927742169594,74.57668155440768,0.25512104283054005,6683,0,489,2061,1202,971,56,901,1987,2,74,3663,114.72389416544688,98.3347664275259,1,464,0,0,3.79797,3,0,2809,367
971,18,18,4,1139,1635,1653,970,38,1331,379,252,211,306,96.0,7.8143540680567,91.33299189398528,0.13893967093235832,18472,81,47,902,376,199,192,8757,5209,10,833,3471,111.33304015070462,110.20275547912388,1,148,723,37,4.50082,3,0,1139,18
972,18,18,4,4446,7526,7578,4606,518,4437,1458,622,1184,1183,206.0,107.73079951428991,99.0,0.18560654480378372,3315,219,509,4342,1275,1289,674,575,1642,3,176,245,111.898182486495,45.776529199020686,2,0,0,0,2.07851,1,0,4446,52
973,18,18,4,1455,2306,2309,1444,264,1282,441,435,296,294,91.0,50.0,32.0017373170361,0.1771058315334773,7911,103,119,1122,538,377,30,133,7535,1,133,79,0.0,45.776529199020686,3,0,0,0,3.7546,1,0,1455,3
974,18,18,4,3098,5145,5150,3263,771,2477,765,765,594,976,198.0,151.0,48.48122146773011,0.2679859441464768,2467,348,251,2295,1072,1324,303,325,1511,6,177,145,0.0,41.25539051269765,3,0,0,0,2.09958,1,0,3098,5
975,18,18,4,1460,2779,2843,1957,686,734,333,359,199,566,163.0,119.90400538968562,30.771129943020497,0.10796269727403156,825,178,145,1547,617,246,49,106,584,1,26,59,0.0,15.258843066340228,3,2082,0,0,1.41117,3,0,1460,64
976,18,18,4,2900,5562,5642,3419,559,2392,683,1068,417,722,218.0,58.06346014939865,67.437242758461,0.06906854130052724,1979,214,634,3350,1037,337,224,341,1069,3,116,226,0.0,40.12510584111689,3,0,597,0,2.23344,3,0,2900,80
977,18,18,4,2893,6281,6355,4140,1399,1695,788,564,715,832,268.0,183.6672453040196,71.0,0.12615255658005028,3085,553,810,3656,1282,695,39,262,2450,1,99,234,0.0,0.0,3,251,0,0,2.07102,3,0,2893,74
978,18,18,4,1707,4003,4289,2226,494,1344,667,503,294,240,187.0,103.0,85.33741657614019,0.1304240631163708,720,169,440,2218,731,405,47,71,422,1,91,88,0.0,0.0,3,2,0,0,1.44172,3,0,1707,286
979,18,18,4,2611,4347,4958,3097,191,2689,682,773,707,450,207.0,71.60948682159538,107.7750957303357,0.16719914802981894,5650,186,237,2685,764,713,476,470,4355,3,156,190,70.64279197379734,73.46850365274925,1,77,1785,633,3.50884,2,0,2611,611
980,18,18,4,527,1056,1061,660,171,380,187,48,163,124,91.0,63.11274062807399,19.594592094756106,0.15404255319148935,109,27,169,564,271,119,12,14,73,0,4,6,0.0,0.0,3,0,0,0,2.78565,3,0,527,5
981,18,18,4,356,621,631,343,17,336,226,52,43,36,72.0,30.0,8.0,0.330804248861912,259,14,59,254,140,184,8,13,228,0,4,6,0.0,9.04227737264606,1,0,1550,218,4.01602,3,0,356,10
982,18,18,4,729,1880,1884,742,203,574,421,175,80,54,91.0,57.0,13.1679362407303,0.12866700977869275,497,100,438,724,466,163,6,123,337,0,3,28,0.0,0.0,2,58,0,0,1.57936,3,0,729,4
983,18,18,4,1270,2479,2495,1196,460,834,767,208,141,154,80.0,60.51576034944959,9.101005334311102,0.19017254313578394,269,82,450,966,669,434,12,19,216,0,6,16,0.0,0.0,2,0,0,0,1.70359,3,0,1270,16
984,18,18,4,214,479,501,169,66,142,120,37,46,10,104.0,30.0,51.0,0.1375968992248062,638,18,131,208,91,52,3,71,259,0,268,37,0.0,0.0,2,0,0,0,1.3286,3,0,214,22
985,18,18,4,887,2164,2262,674,269,588,442,227,158,52,68.0,47.6478852784696,17.0,0.1405550581915846,338,89,545,848,454,255,29,16,263,0,27,3,0.0,0.0,2,0,0,0,1.58292,3,0,887,98
986,18,18,4,816,1977,2157,971,268,533,239,135,343,87,68.0,41.88643994229258,27.0004552821252,0.08220457730032694,257,69,319,1284,271,153,27,40,133,1,38,18,68.38222263063584,0.0,3,0,0,0,1.71189,3,0,816,180
987,18,18,4,756,1603,1610,848,280,529,295,216,116,125,75.0,49.05588591633605,27.109576072740097,0.12109375,201,106,262,892,344,157,8,20,141,0,24,8,0.0,0.0,3,0,0,0,1.46097,3,0,756,7
988,18,18,4,1587,3314,4166,2294,857,1013,297,260,471,571,1307.0,81.56343036750059,876.0,0.0939241917502787,3873,126,383,2057,708,233,972,648,367,4,1360,522,0.0,0.0,4,0,0,0,1.1153,3,0,1587,852
989,18,18,4,1038,2608,2791,1565,504,577,218,140,198,475,157.0,19.277862630809725,139.47420948183117,0.09903560830860535,1207,121,416,1319,615,169,32,125,290,2,445,313,0.0,0.0,3,273,0,0,1.42659,3,0,1038,183
990,18,18,4,1264,2650,2692,1432,571,728,570,250,246,198,115.0,57.058316620152375,54.922550301563504,0.14083484573502722,663,121,228,1283,783,275,31,110,223,1,199,99,0.0,0.0,3,0,0,0,1.52169,3,0,1264,42
991,19,19,4,7447,11874,11988,8006,863,6713,1943,1698,1580,2267,729.0,91.01607411833209,499.0,0.12145816072908036,17291,485,470,7191,2388,1268,1228,5780,5038,46,2436,2763,0.0,0.0,2,177,2006,44,2.95761,3,0,7447,114
992,19,19,4,1168,2849,2855,1621,491,782,341,267,165,395,102.0,72.28479061884696,30.2070138381192,0.0886030725259021,409,149,510,1173,690,209,6,52,185,1,59,106,163.89127737920984,0.0,4,0,0,0,1.51634,3,0,1168,6
993,19,19,4,2074,4609,4654,3019,921,1146,582,329,551,622,165.0,95.51633406787332,69.72578694796161,0.1761668731928955,1534,108,530,2192,1191,711,42,113,484,1,672,222,0.0,0.0,4,0,0,0,1.59778,3,0,2074,45
994,19,19,4,955,2157,2169,1141,523,463,281,217,274,181,75.0,59.602839957242985,16.1798632078432,0.18415227976980966,289,154,392,811,573,286,15,48,174,1,15,36,0.0,0.0,4,0,0,0,1.44953,3,0,955,12
995,19,19,4,1553,3843,3992,2091,505,1104,548,368,233,400,120.0,94.32450029328376,28.5860346321491,0.1314070351758794,791,136,647,1802,903,408,31,122,525,2,50,61,0.0,0.0,4,0,0,0,1.64959,2,0,1553,149
996,19,19,4,2047,4583,4597,3048,966,1197,517,466,422,651,202.0,136.28175563211485,60.7610025064282,0.1594017094017094,1209,204,552,2273,1108,452,49,419,401,2,247,91,0.0,9.60741970843644,3,127,0,0,1.60551,3,0,2047,14
997,19,19,4,769,1837,1844,1091,428,320,190,129,164,283,78.0,60.0,16.5291891215109,0.12261146496815287,278,104,240,730,568,202,8,47,41,0,36,146,0.0,0.0,3,0,0,0,1.46904,2,0,769,7
998,19,19,4,2605,5456,5530,3263,1252,1273,427,580,408,1183,266.0,195.3674024806653,39.4444995882727,0.2236527496781313,2612,252,708,1869,1484,986,313,410,1494,6,153,236,0.0,15.823985402130608,3,0,0,0,1.62381,2,0,2605,74
999,19,19,4,1033,2374,2396,1358,682,343,124,140,243,525,161.0,113.0,26.70629148875789,0.28316831683168314,1331,162,318,859,541,596,381,191,670,2,36,51,0.0,24.30112043898629,3,0,0,0,1.88874,1,0,1033,22
1000,19,19,4,1846,4342,4351,2376,1053,876,318,315,436,777,171.0,125.36970314058266,38.628347813698205,0.1854802002730997,922,380,616,1656,964,679,96,168,492,2,49,115,0.0,6.7817080294845455,3,0,0,0,1.57626,2,0,1846,9
1001,19,19,4,1705,3979,3980,2037,910,811,445,473,334,465,133.0,119.0,10.448420296337805,0.1879531511433352,555,179,450,1734,530,606,34,109,338,1,21,52,0.0,0.0,3,0,0,0,1.55303,2,0,1705,1
1002,19,19,4,953,2110,2140,1238,364,553,240,212,182,317,93.0,41.59668123933154,46.5428711556728,0.19804741980474197,1048,42,357,962,372,362,36,291,618,2,36,65,0.0,0.0,3,0,0,0,1.77366,2,0,953,30
1003,19,19,4,729,1479,1479,968,261,507,185,110,114,324,77.0,55.0,22.754146966772893,0.20038167938931298,3051,33,204,706,290,300,237,167,2518,2,51,76,134.50387591811014,7.346850365274924,3,0,0,0,3.21387,2,0,729,0
1004,19,19,4,1427,3295,3295,1417,1056,332,219,153,383,660,258.0,246.0,9.8155057608344,0.3470003014772385,963,221,370,903,836,920,75,246,412,2,56,172,0.0,0.0,4,0,0,0,1.39205,1,0,1427,0
1005,19,19,4,1315,3087,3087,1580,1369,0,147,75,296,798,1667.0,485.20800391497744,565.0,0.33431758530183725,458,87,485,543,975,880,17,128,213,2,37,61,0.0,0.0,4,0,0,0,0.95797,1,0,1315,0
1006,19,19,4,1174,2762,3713,1428,568,788,436,251,101,384,193.0,155.0,38.5358395069944,0.18278615794143743,1085,100,672,1537,563,424,48,124,776,1,96,40,0.0,0.0,4,113,0,0,1.42554,1,0,1174,951
1007,19,19,4,1026,2374,4554,981,219,896,585,136,179,115,90.0,68.0,22.0,0.033760186263096625,320,39,1327,3398,113,169,3,38,243,0,6,30,0.0,35.603967154793864,2,0,597,0,2.78181,1,0,1026,2180
1008,19,19,4,1644,3380,10221,1404,42,1911,1035,349,99,159,103.0,64.3703360342436,41.9545934954052,0.017766497461928935,2165,24,4095,5198,167,129,306,235,1516,2,52,54,130.5478795675775,127.7221678886256,1,0,4,60,3.9493,1,0,1644,6841
1009,19,19,4,2256,4852,4987,2393,415,2123,1190,492,322,249,99.0,80.3812552286123,19.253991240935,0.15333091962346126,683,208,606,3369,450,746,144,108,331,2,50,48,0.0,0.0,2,0,53,161,2.03965,2,0,2256,135
1010,19,19,4,1196,2573,2587,1445,540,689,198,311,225,466,128.0,94.20200571258292,34.3590437066497,0.2937037037037037,1586,107,225,1073,515,722,78,221,839,2,104,342,0.0,5.0862810221134085,2,0,0,0,1.65998,2,0,1196,14
1011,19,19,4,1609,3585,3718,2064,536,1083,526,320,340,435,153.0,80.88797024857338,70.501023159163,0.18710191082802546,1693,82,456,1896,608,650,437,280,792,3,58,123,0.0,9.04227737264606,3,54,87,90,1.82812,2,0,1609,133
1012,19,19,4,2002,4996,5005,2828,949,1311,488,456,276,799,182.0,151.15430980075706,31.8634795871588,0.15369873514756613,741,135,879,2550,857,654,17,105,496,1,50,72,0.0,0.0,3,0,0,0,1.50062,2,0,2002,9
1013,19,19,4,1497,3494,3494,1902,1052,609,482,316,211,486,176.0,90.68807193506068,68.0523248499762,0.18106541540160087,402,147,637,1146,1011,603,33,82,188,1,29,69,0.0,2.260569343161515,3,0,0,0,1.4995,3,0,1497,0
1014,19,19,4,1304,2343,3035,1611,406,976,348,289,352,313,1042.0,10.03176452645156,495.7580561033292,0.22986167615947925,14001,39,260,1134,485,492,1804,3086,3945,127,3508,1531,0.0,0.0,2,24,0,0,2.59526,3,0,1304,692
1015,19,19,4,1195,2790,2822,1126,438,823,578,276,141,200,114.0,50.3236859622288,65.0868527588332,0.16464414562151525,1173,115,418,1396,673,369,131,142,783,1,63,53,0.0,1.6954270073711364,3,0,0,0,1.86013,3,0,1195,32
1016,19,19,4,2094,4274,4392,1792,958,1164,1049,365,301,379,184.0,159.05295104516466,30.0,0.28884741017265514,946,252,499,1443,977,1001,86,159,571,1,60,69,0.0,1.6954270073711364,3,0,0,0,1.82935,2,0,2094,118
1017,19,19,4,1998,4114,4214,2452,877,1185,661,375,299,678,175.0,162.06264620969142,14.532273184166904,0.19668737060041408,1112,100,508,1882,1057,707,51,193,728,3,57,80,73.46850365274925,0.0,3,0,0,0,1.52117,2,0,1998,100
1018,19,19,4,2060,3728,4002,1914,104,2517,1126,562,231,138,134.0,57.69176341585491,78.0,0.07195902688860435,7572,33,523,2602,447,202,357,1839,3771,23,252,1330,129.9827372317871,155.97928467814452,1,3218,1391,9898,4.00509,2,0,2060,274
1019,19,19,4,194,288,1102,121,20,178,85,71,19,22,419.0,13.0,406.0,0.01947565543071161,589,6,422,796,74,8,33,159,304,1,24,68,127.15702555283522,0.0,1,0,42652,5904,3.5831,1,0,194,814
1020,19,19,4,2075,3474,5269,2245,328,1944,1082,423,303,264,116.0,91.0,27.4945518176058,0.09872611464968153,623,13,1069,2539,932,359,10,131,343,2,32,105,42.38567518427841,11.867989051597954,1,0,181,232,3.31909,1,0,2075,1795
1021,19,19,4,1744,3615,3647,2137,232,1727,607,365,236,528,115.0,49.300991329501706,67.3311606210345,0.1310175054704595,15872,97,277,2275,475,442,80,337,15154,2,68,231,103.9861897854297,40.12510584111689,2,76,0,0,3.43619,2,0,1744,32
1022,19,19,4,1675,3559,3576,1696,605,1222,506,485,296,392,136.0,80.00114050644194,24.879903574506,0.1966675771647091,3155,84,543,1491,844,619,139,2596,289,2,83,46,0.0,2.260569343161515,3,0,0,0,1.71672,2,0,1675,17
1023,19,19,4,1566,3376,3398,1780,811,802,405,453,231,474,167.0,105.265000902792,59.712771651354,0.14429331756357186,1122,207,513,1398,767,416,124,110,740,5,59,84,19.779981752663257,1.6954270073711364,3,0,0,0,1.47291,2,0,1566,22
1024,19,19,4,1334,2961,2961,1627,778,582,333,260,232,510,136.0,81.70589020982578,49.1609286440853,0.23663332183511557,503,186,355,842,878,579,49,117,246,2,32,57,0.0,0.0,3,0,0,0,1.45072,3,0,1334,0
1025,19,19,4,1727,4268,4279,2186,1283,440,389,256,299,782,210.0,157.0,45.7073410947005,0.2254878342568056,850,178,812,1222,1107,730,79,119,525,2,50,75,0.0,0.0,4,0,0,0,1.37774,2,0,1727,11
1026,19,19,4,829,1848,1848,971,624,209,106,135,247,341,133.0,104.0,29.0621440497852,0.29473684210526313,496,86,225,580,521,452,85,75,267,1,23,45,0.0,0.0,4,0,0,0,1.29364,1,0,829,0
1027,19,19,4,1798,3549,3568,1872,601,1307,542,386,331,544,144.0,113.0,26.7176534839276,0.277977341807129,1625,78,405,1498,660,889,286,291,863,3,76,106,0.0,14.693700730549848,2,0,0,0,3.76063,1,0,1798,19
1028,19,19,4,1628,4126,4166,1789,1380,268,276,165,246,950,349.0,313.0,27.0,0.27737409170633925,318,110,688,981,1119,1003,10,83,137,1,21,66,0.0,0.0,4,0,41,26,1.11072,1,0,1628,40
1029,19,19,4,1577,3989,4023,1907,1398,176,142,235,304,886,389.0,358.0,9.0,0.34610439701722806,1104,136,642,868,994,1161,17,754,132,2,35,164,0.0,0.0,4,0,0,0,1.10541,1,0,1577,34
1030,19,19,4,882,2156,2168,984,839,1,96,85,115,586,182.0,178.0,4.0,0.36367774237596723,333,89,316,419,663,659,11,73,185,1,27,36,0.0,0.0,4,0,0,0,1.12121,1,0,882,12
1031,19,19,4,1460,3657,3657,1734,1420,0,87,162,224,999,313.0,302.0,5.0,0.427536231884058,539,156,461,613,933,1343,22,162,233,2,41,79,0.0,0.0,4,0,0,0,1.16813,1,0,1460,0
1032,19,19,4,660,1729,1729,881,578,96,108,93,81,377,115.0,111.0,3.131406947247,0.3766532489936745,261,87,208,434,432,533,7,39,165,1,11,38,0.0,0.0,4,0,0,0,1.22058,1,0,660,0
1033,19,19,4,1948,4350,4350,2013,1602,248,446,341,352,828,247.0,216.0,33.23067762435831,0.34232558139534885,1433,407,598,669,1276,1251,165,295,722,4,118,129,0.0,0.0,4,0,0,0,1.43834,1,0,1948,0
